continente,pais,year,mes,casos,muertes,mortalidad,num_mes,consecutivo_mes
Asia,Oman,2022,jun,771,0,0,6,30
Asia,Pakistan,2022,jun,6026,16,0,6,30
Asia,Palestine,2022,jun,2148,0,0,6,30
Asia,Philippines,2022,jun,13826,100,1,6,30
Asia,Qatar,2022,jun,13847,2,0,6,30
Asia,Saudi Arabia,2022,jun,27107,60,0,6,30
Asia,Singapore,2022,jun,140774,24,0,6,30
Asia,South Korea,2022,jun,249442,358,0,6,30
Asia,Sri Lanka,2022,jun,289,4,1,6,30
Asia,Syria,2022,jun,35,0,0,6,30
Asia,Taiwan,2022,jun,1734300,4396,0,6,30
Asia,Tajikistan,2022,jun,0,0,0,6,30
Asia,Thailand,2022,jun,72458,629,1,6,30
Asia,Timor,2022,jun,42,2,5,6,30
Asia,Turkey,2022,jun,50584,67,0,6,30
Asia,United Arab Emirates,2022,jun,37595,11,0,6,30
Asia,Uzbekistan,2022,jun,1736,0,0,6,30
Asia,Vietnam,2022,jun,27091,8,0,6,30
Asia,Yemen,2022,jun,2,0,0,6,30
Europe,Albania,2022,jun,4750,3,0,6,30
Europe,Andorra,2022,jun,880,0,0,6,30
Europe,Austria,2022,jun,171614,121,0,6,30
Europe,Belarus,2022,jun,0,0,0,6,30
Europe,Belgium,2022,jun,93520,164,0,6,30
Europe,Bosnia and Herzegovina,2022,jun,812,18,2,6,30
Europe,Bulgaria,2022,jun,7072,107,2,6,30
Europe,Croatia,2022,jun,12028,78,1,6,30
Europe,Cyprus,2022,jun,14754,13,0,6,30
Europe,Czechia,2022,jun,16556,30,0,6,30
Europe,Denmark,2022,jun,34870,106,0,6,30
Europe,England,2022,jun,0,0,0,6,30
Europe,Estonia,2022,jun,3244,17,1,6,30
Europe,Faeroe Islands,2022,jun,0,0,0,6,30
Europe,Finland,2022,jun,53417,353,1,6,30
Europe,France,2022,jun,1571049,1206,0,6,30
Europe,Germany,2022,jun,1874865,2105,0,6,30
Europe,Gibraltar,2022,jun,1214,2,0,6,30
Europe,Greece,2022,jun,223273,387,0,6,30
Europe,Hungary,2022,jun,10348,140,1,6,30
Europe,Iceland,2022,jun,5696,0,0,6,30
Europe,Ireland,2022,jun,38982,195,1,6,30
Europe,Isle of Man,2022,jun,3497,2,0,6,30
Europe,Italy,2022,jun,1101701,1656,0,6,30
Europe,Kosovo,2022,jun,840,1,0,6,30
Europe,Latvia,2022,jun,7183,36,1,6,30
Europe,Liechtenstein,2022,jun,434,1,0,6,30
Europe,Lithuania,2022,jun,6232,27,0,6,30
Europe,Luxembourg,2022,jun,15452,16,0,6,30
Europe,Malta,2022,jun,8390,20,0,6,30
Europe,Moldova,2022,jun,1528,30,2,6,30
Europe,Monaco,2022,jun,790,1,0,6,30
Europe,Montenegro,2022,jun,2999,9,0,6,30
Europe,Netherlands,2022,jun,98440,56,0,6,30
Europe,North Macedonia,2022,jun,2082,22,1,6,30
Europe,Northern Ireland,2022,jun,0,0,0,6,30
Europe,Norway,2022,jun,13629,196,1,6,30
Europe,Poland,2022,jun,7408,106,1,6,30
Europe,Portugal,2022,jun,488218,1034,0,6,30
Europe,Romania,2022,jun,10266,55,1,6,30
Europe,Russia,2022,jun,97358,1940,2,6,30
Europe,San Marino,2022,jun,892,0,0,6,30
Europe,Scotland,2022,jun,0,0,0,6,30
Europe,Serbia,2022,jun,11949,45,0,6,30
Europe,Slovakia,2022,jun,8552,47,1,6,30
Europe,Slovenia,2022,jun,13686,14,0,6,30
Europe,Spain,2022,jun,407774,1565,0,6,30
Europe,Sweden,2022,jun,11251,147,1,6,30
Europe,Switzerland,2022,jun,84744,31,0,6,30
Europe,Ukraine,2022,jun,42797,841,2,6,30
Europe,United Kingdom,2022,jun,419758,1447,0,6,30
Europe,Vatican,2022,jun,0,0,0,6,30
Europe,Wales,2022,jun,0,0,0,6,30
North America,Anguilla,2022,jun,253,0,0,6,30
North America,Antigua and Barbuda,2022,jun,388,3,1,6,30
North America,Aruba,2022,jun,3684,8,0,6,30
North America,Bahamas,2022,jun,1216,7,1,6,30
North America,Barbados,2022,jun,3767,27,1,6,30
North America,Belize,2022,jun,4601,3,0,6,30
North America,Bermuda,2022,jun,1407,2,0,6,30
North America,Bonaire Sint Eustatius and Saba,2022,jun,314,2,1,6,30
North America,British Virgin Islands,2022,jun,176,1,1,6,30
North America,Canada,2022,jun,78174,933,1,6,30
North America,Cayman Islands,2022,jun,1853,0,0,6,30
North America,Costa Rica,2022,jun,13896,30,0,6,30
North America,Cuba,2022,jun,704,0,0,6,30
North America,Curacao,2022,jun,681,1,0,6,30
North America,Dominica,2022,jun,668,3,0,6,30
North America,Dominican Republic,2022,jun,21755,6,0,6,30
North America,El Salvador,2022,jun,6891,12,0,6,30
North America,Greenland,2022,jun,0,0,0,6,30
North America,Grenada,2022,jun,607,6,1,6,30
North America,Guatemala,2022,jun,49712,409,1,6,30
North America,Haiti,2022,jun,785,2,0,6,30
North America,Honduras,2022,jun,1984,7,0,6,30
North America,Jamaica,2022,jun,5538,72,1,6,30
North America,Mexico,2022,jun,258625,794,0,6,30
North America,Montserrat,2022,jun,38,2,5,6,30
North America,Nicaragua,2022,jun,182,4,2,6,30
North America,Panama,2022,jun,63096,109,0,6,30
North America,Puerto Rico,2022,jun,0,0,0,6,30
North America,Saint Kitts and Nevis,2022,jun,336,0,0,6,30
North America,Saint Lucia,2022,jun,1429,12,1,6,30
North America,Saint Pierre and Miquelon,2022,jun,31,0,0,6,30
North America,Saint Vincent and the Grenadines,2022,jun,381,5,1,6,30
North America,Trinidad and Tobago,2022,jun,5513,94,2,6,30
North America,Turks and Caicos Islands,2022,jun,96,0,0,6,30
North America,United States,2022,jun,3347931,10558,0,6,30
North America,United States Virgin Islands,2022,jun,0,0,0,6,30
Oceania,Australia,2022,jun,852265,1372,0,6,30
Oceania,Fiji,2022,jun,706,2,0,6,30
Oceania,French Polynesia,2022,jun,317,0,0,6,30
Oceania,Guam,2022,jun,0,0,0,6,30
Oceania,Marshall Islands,2022,jun,1,0,0,6,30
Oceania,New Caledonia,2022,jun,2144,0,0,6,30
Oceania,New Zealand,2022,jun,174987,216,0,6,30
Oceania,Papua New Guinea,2022,jun,236,11,5,6,30
Oceania,Samoa,2022,jun,1407,3,0,6,30
Oceania,Solomon Islands,2022,jun,3370,7,0,6,30
Oceania,Vanuatu,2022,jun,2178,0,0,6,30
Oceania,Wallis and Futuna,2022,jun,0,0,0,6,30
South America,Argentina,2022,jun,136599,181,0,6,30
South America,Bolivia,2022,jun,17856,5,0,6,30
South America,Brazil,2022,jun,1338980,4740,0,6,30
South America,Chile,2022,jun,287752,587,0,6,30
South America,Colombia,2022,jun,71726,216,0,6,30
South America,Ecuador,2022,jun,32600,88,0,6,30
South America,Falkland Islands,2022,jun,128,0,0,6,30
South America,Guyana,2022,jun,2632,20,1,6,30
South America,Paraguay,2022,jun,4871,69,1,6,30
South America,Peru,2022,jun,45842,314,1,6,30
South America,Suriname,2022,jun,317,19,6,6,30
South America,Uruguay,2022,jun,31852,93,0,6,30
South America,Venezuela,2022,jun,2368,11,0,6,30
Africa,Algeria,2022,jul,1367,1,0,7,31
Africa,Angola,2022,jul,981,12,1,7,31
Africa,Benin,2022,jul,100,0,0,7,31
Africa,Botswana,2022,jul,2701,20,1,7,31
Africa,Burkina Faso,2022,jul,84,0,0,7,31
Africa,Burundi,2022,jul,2650,0,0,7,31
Africa,Cameroon,2022,jul,147,0,0,7,31
Africa,Cape Verde,2022,jul,1617,5,0,7,31
Africa,Central African Republic,2022,jul,115,0,0,7,31
Africa,Chad,2022,jul,7,0,0,7,31
Africa,Comoros,2022,jul,176,0,0,7,31
Africa,Congo,2022,jul,647,1,0,7,31
Africa,Cote d'Ivoire,2022,jul,1843,6,0,7,31
Africa,Democratic Republic of Congo,2022,jul,1091,19,2,7,31
Africa,Djibouti,2022,jul,0,0,0,7,31
Africa,Egypt,2022,jul,0,42,#¡DIV/0!,7,31
Africa,Equatorial Guinea,2022,jul,689,0,0,7,31
Africa,Eritrea,2022,jul,246,0,0,7,31
Africa,Eswatini,2022,jul,171,1,1,7,31
Africa,Ethiopia,2022,jul,3513,32,1,7,31
Africa,Gabon,2022,jul,572,1,0,7,31
Africa,Gambia,2022,jul,76,3,4,7,31
Africa,Ghana,2022,jul,1874,7,0,7,31
Africa,Guinea,2022,jul,591,3,1,7,31
Africa,Guinea-Bissau,2022,jul,64,1,2,7,31
Africa,Kenya,2022,jul,3928,20,1,7,31
Africa,Lesotho,2022,jul,102,3,3,7,31
Africa,Liberia,2022,jul,41,0,0,7,31
Africa,Libya,2022,jul,1473,1,0,7,31
Africa,Madagascar,2022,jul,1110,10,1,7,31
Africa,Malawi,2022,jul,904,20,2,7,31
Africa,Mali,2022,jul,63,2,3,7,31
Africa,Mauritania,2022,jul,2758,9,0,7,31
Africa,Mauritius,2022,jul,13814,10,0,7,31
Africa,Morocco,2022,jul,44069,128,0,7,31
Africa,Mozambique,2022,jul,1661,4,0,7,31
Africa,Namibia,2022,jul,74,8,11,7,31
Africa,Niger,2022,jul,73,1,1,7,31
Africa,Nigeria,2022,jul,3687,3,0,7,31
Africa,Rwanda,2022,jul,1218,6,0,7,31
Africa,Saint Helena,2022,jul,0,0,0,7,31
Africa,Sao Tome and Principe,2022,jul,57,1,2,7,31
Africa,Senegal,2022,jul,1061,0,0,7,31
Africa,Seychelles,2022,jul,760,1,0,7,31
Africa,Sierra Leone,2022,jul,39,0,0,7,31
Africa,Somalia,2022,jul,154,0,0,7,31
Africa,South Africa,2022,jul,11680,218,2,7,31
Africa,South Sudan,2022,jul,11,0,0,7,31
Africa,Sudan,2022,jul,382,6,2,7,31
Africa,Tanzania,2022,jul,1742,0,0,7,31
Africa,Togo,2022,jul,681,4,1,7,31
Africa,Tunisia,2022,jul,76513,350,0,7,31
Africa,Uganda,2022,jul,1511,7,0,7,31
Africa,Zambia,2022,jul,3626,9,0,7,31
Africa,Zimbabwe,2022,jul,792,22,3,7,31
Asia,Afghanistan,2022,jul,3221,25,1,7,31
Asia,Armenia,2022,jul,2122,4,0,7,31
Asia,Azerbaijan,2022,jul,5662,31,1,7,31
Asia,Bahrain,2022,jul,33791,17,0,7,31
Asia,Bangladesh,2022,jul,31468,142,0,7,31
Asia,Bhutan,2022,jul,639,0,0,7,31
Asia,Brunei,2022,jul,41990,0,0,7,31
Asia,Cambodia,2022,jul,510,0,0,7,31
Asia,China,2022,jul,17335,11,0,7,31
Asia,Georgia,2022,jul,25789,18,0,7,31
Asia,Hong Kong,2022,jul,108197,102,0,7,31
Asia,India,2022,jul,567041,1257,0,7,31
Asia,Indonesia,2022,jul,118638,256,0,7,31
Asia,Iran,2022,jul,152900,609,0,7,31
Asia,Iraq,2022,jul,96136,74,0,7,31
Asia,Israel,2022,jul,229023,420,0,7,31
Asia,Japan,2022,jul,3463080,1332,0,7,31
Asia,Jordan,2022,jul,10682,6,0,7,31
Asia,Kazakhstan,2022,jul,44900,4,0,7,31
Asia,Kuwait,2022,jul,10726,4,0,7,31
Asia,Kyrgyzstan,2022,jul,1632,0,0,7,31
Asia,Laos,2022,jul,947,0,0,7,31
Asia,Lebanon,2022,jul,61672,67,0,7,31
Asia,Macao,2022,jul,527,6,1,7,31
Asia,Malaysia,2022,jul,113998,204,0,7,31
Asia,Maldives,2022,jul,2716,2,0,7,31
Asia,Mongolia,2022,jul,15104,1,0,7,31
Asia,Myanmar,2022,jul,496,0,0,7,31
Asia,Nepal,2022,jul,6902,15,0,7,31
Asia,North Korea,2022,jul,0,0,0,7,31
Asia,Oman,2022,jul,5493,0,0,7,31
Asia,Pakistan,2022,jul,18112,92,1,7,31
Asia,Palestine,2022,jul,22243,18,0,7,31
Asia,Philippines,2022,jul,72220,172,0,7,31
Asia,Qatar,2022,jul,26021,2,0,7,31
Asia,Saudi Arabia,2022,jul,14486,43,0,7,31
Asia,Singapore,2022,jul,269988,87,0,7,31
Asia,South Korea,2022,jul,1451882,513,0,7,31
Asia,Sri Lanka,2022,jul,1616,35,2,7,31
Asia,Syria,2022,jul,348,0,0,7,31
Asia,Taiwan,2022,jul,820902,2276,0,7,31
Asia,Tajikistan,2022,jul,0,0,0,7,31
Asia,Thailand,2022,jul,69369,756,1,7,31
Asia,Timor,2022,jul,42,0,0,7,31
Asia,Turkey,2022,jul,766164,309,0,7,31
Asia,United Arab Emirates,2022,jul,45764,19,0,7,31
Asia,Uzbekistan,2022,jul,2329,0,0,7,31
Asia,Vietnam,2022,jul,33162,6,0,7,31
Asia,Yemen,2022,jul,53,2,4,7,31
Europe,Albania,2022,jul,31246,45,0,7,31
Europe,Andorra,2022,jul,1734,0,0,7,31
Europe,Austria,2022,jul,314276,269,0,7,31
Europe,Belarus,2022,jul,11170,140,1,7,31
Europe,Belgium,2022,jul,168177,310,0,7,31
Europe,Bosnia and Herzegovina,2022,jul,6260,47,1,7,31
Europe,Bulgaria,2022,jul,34449,122,0,7,31
Europe,Croatia,2022,jul,38211,248,1,7,31
Europe,Cyprus,2022,jul,58194,43,0,7,31
Europe,Czechia,2022,jul,68565,159,0,7,31
Europe,Denmark,2022,jul,57900,170,0,7,31
Europe,England,2022,jul,0,0,0,7,31
Europe,Estonia,2022,jul,7055,29,0,7,31
Europe,Faeroe Islands,2022,jul,0,0,0,7,31
Europe,Finland,2022,jul,25424,137,1,7,31
Europe,France,2022,jul,2703848,2450,0,7,31
Europe,Germany,2022,jul,2606448,2750,0,7,31
Europe,Gibraltar,2022,jul,269,1,0,7,31
Europe,Greece,2022,jul,672921,767,0,7,31
Europe,Hungary,2022,jul,37356,143,0,7,31
Europe,Iceland,2022,jul,8170,26,0,7,31
Europe,Ireland,2022,jul,43552,176,0,7,31
Europe,Isle of Man,2022,jul,1233,6,0,7,31
Europe,Italy,2022,jul,2516914,3733,0,7,31
Europe,Kosovo,2022,jul,25031,31,0,7,31
Europe,Latvia,2022,jul,25927,32,0,7,31
Europe,Liechtenstein,2022,jul,775,1,0,7,31
Europe,Lithuania,2022,jul,22276,36,0,7,31
Europe,Luxembourg,2022,jul,18865,15,0,7,31
Europe,Malta,2022,jul,9696,53,1,7,31
Europe,Moldova,2022,jul,11866,41,0,7,31
Europe,Monaco,2022,jul,1053,3,0,7,31
Europe,Montenegro,2022,jul,19127,17,0,7,31
Europe,Netherlands,2022,jul,147281,115,0,7,31
Europe,North Macedonia,2022,jul,12991,45,0,7,31
Europe,Northern Ireland,2022,jul,0,0,0,7,31
Europe,Norway,2022,jul,8526,286,3,7,31
Europe,Poland,2022,jul,54673,146,0,7,31
Europe,Portugal,2022,jul,169376,443,0,7,31
Europe,Romania,2022,jul,144186,260,0,7,31
Europe,Russia,2022,jul,169548,1279,1,7,31
Europe,San Marino,2022,jul,1777,3,0,7,31
Europe,Scotland,2022,jul,0,0,0,7,31
Europe,Serbia,2022,jul,93622,154,0,7,31
Europe,Slovakia,2022,jul,29931,76,0,7,31
Europe,Slovenia,2022,jul,44351,47,0,7,31
Europe,Spain,2022,jul,494176,2813,1,7,31
Europe,Sweden,2022,jul,20516,234,1,7,31
Europe,Switzerland,2022,jul,189529,60,0,7,31
Europe,Ukraine,2022,jul,7623,99,1,7,31
Europe,United Kingdom,2022,jul,584138,3643,1,7,31
Europe,Vatican,2022,jul,0,0,0,7,31
Europe,Wales,2022,jul,0,0,0,7,31
North America,Anguilla,2022,jul,124,1,1,7,31
North America,Antigua and Barbuda,2022,jul,132,3,2,7,31
North America,Aruba,2022,jul,1362,3,0,7,31
North America,Bahamas,2022,jul,749,5,1,7,31
North America,Barbados,2022,jul,7665,16,0,7,31
North America,Belize,2022,jul,3145,0,0,7,31
North America,Bermuda,2022,jul,1031,4,0,7,31
North America,Bonaire Sint Eustatius and Saba,2022,jul,429,0,0,7,31
North America,British Virgin Islands,2022,jul,190,0,0,7,31
North America,Canada,2022,jul,130388,999,1,7,31
North America,Cayman Islands,2022,jul,1613,1,0,7,31
North America,Costa Rica,2022,jul,123441,195,0,7,31
North America,Cuba,2022,jul,2071,0,0,7,31
North America,Curacao,2022,jul,518,4,1,7,31
North America,Dominica,2022,jul,0,0,0,7,31
North America,Dominican Republic,2022,jul,22429,0,0,7,31
North America,El Salvador,2022,jul,21172,50,0,7,31
North America,Greenland,2022,jul,0,0,0,7,31
North America,Grenada,2022,jul,429,2,0,7,31
North America,Guatemala,2022,jul,131662,476,0,7,31
North America,Haiti,2022,jul,728,1,0,7,31
North America,Honduras,2022,jul,12546,26,0,7,31
North America,Jamaica,2022,jul,3568,66,2,7,31
North America,Mexico,2022,jul,677245,1809,0,7,31
North America,Montserrat,2022,jul,36,0,0,7,31
North America,Nicaragua,2022,jul,117,2,2,7,31
North America,Panama,2022,jul,27109,48,0,7,31
North America,Saint Kitts and Nevis,2022,jul,397,3,1,7,31
North America,Saint Lucia,2022,jul,944,2,0,7,31
North America,Saint Pierre and Miquelon,2022,jul,304,0,0,7,31
North America,Saint Vincent and the Grenadines,2022,jul,303,3,1,7,31
North America,Trinidad and Tobago,2022,jul,4413,42,1,7,31
North America,Turks and Caicos Islands,2022,jul,84,0,0,7,31
North America,United States,2022,jul,3669488,12708,0,7,31
Oceania,Australia,2022,jul,1271166,1935,0,7,31
Oceania,Fiji,2022,jul,1836,4,0,7,31
Oceania,French Polynesia,2022,jul,1989,0,0,7,31
Oceania,Marshall Islands,2022,jul,46,0,0,7,31
Oceania,New Caledonia,2022,jul,5459,1,0,7,31
Oceania,New Zealand,2022,jul,276152,396,0,7,31
Oceania,Papua New Guinea,2022,jul,67,1,1,7,31
Oceania,Samoa,2022,jul,499,0,0,7,31
Oceania,Solomon Islands,2022,jul,0,0,0,7,31
Oceania,Vanuatu,2022,jul,471,0,0,7,31
Oceania,Wallis and Futuna,2022,jul,307,0,0,7,31
South America,Argentina,2022,jul,193135,299,0,7,31
South America,Bolivia,2022,jul,110782,108,0,7,31
South America,Brazil,2022,jul,1475882,7098,0,7,31
South America,Chile,2022,jul,250853,1098,0,7,31
South America,Colombia,2022,jul,90617,775,1,7,31
South America,Ecuador,2022,jul,51463,76,0,7,31
South America,Falkland Islands,2022,jul,20,0,0,7,31
South America,Guyana,2022,jul,2412,17,1,7,31
South America,Paraguay,2022,jul,51577,257,0,7,31
South America,Peru,2022,jul,283068,794,0,7,31
South America,Suriname,2022,jul,102,11,11,7,31
South America,Uruguay,2022,jul,12174,72,1,7,31
South America,Venezuela,2022,jul,9814,31,0,7,31
Africa,Algeria,2022,ago,2850,2,0,8,32
Africa,Angola,2022,ago,335,5,1,8,32
Africa,Benin,2022,ago,174,0,0,8,32
Africa,Botswana,2022,ago,394,8,2,8,32
Africa,Burkina Faso,2022,ago,0,0,0,8,32
Africa,Burundi,2022,ago,3979,0,0,8,32
Africa,Cameroon,2022,ago,1437,4,0,8,32
Africa,Cape Verde,2022,ago,161,0,0,8,32
Africa,Central African Republic,2022,ago,98,0,0,8,32
Africa,Chad,2022,ago,106,0,0,8,32
Africa,Comoros,2022,ago,140,1,1,8,32
Africa,Congo,2022,ago,62,0,0,8,32
Africa,Cote d'Ivoire,2022,ago,1432,8,1,8,32
Africa,Democratic Republic of Congo,2022,ago,461,10,2,8,32
Africa,Djibouti,2022,ago,0,0,0,8,32
Africa,Egypt,2022,ago,0,29,#¡DIV/0!,8,32
Africa,Equatorial Guinea,2022,ago,233,0,0,8,32
Africa,Eritrea,2022,ago,109,0,0,8,32
Africa,Eswatini,2022,ago,87,5,6,8,32
Africa,Ethiopia,2022,ago,953,4,0,8,32
Africa,Gabon,2022,ago,138,0,0,8,32
Africa,Gambia,2022,ago,233,3,1,8,32
Africa,Ghana,2022,ago,573,2,0,8,32
Africa,Guinea,2022,ago,62,2,3,8,32
Africa,Guinea-Bissau,2022,ago,79,3,4,8,32
Africa,Kenya,2022,ago,561,2,0,8,32
Africa,Lesotho,2022,ago,166,2,1,8,32
Africa,Liberia,2022,ago,345,0,0,8,32
Africa,Libya,2022,ago,3179,6,0,8,32
Africa,Madagascar,2022,ago,135,2,1,8,32
Africa,Malawi,2022,ago,450,11,2,8,32
Africa,Mali,2022,ago,184,0,0,8,32
Africa,Mauritania,2022,ago,193,1,1,8,32
Africa,Mauritius,2022,ago,11602,10,0,8,32
Africa,Morocco,2022,ago,3457,36,1,8,32
Africa,Mozambique,2022,ago,496,5,1,8,32
Africa,Namibia,2022,ago,0,5,#¡DIV/0!,8,32
Africa,Niger,2022,ago,227,1,0,8,32
Africa,Nigeria,2022,ago,2549,1,0,8,32
Africa,Rwanda,2022,ago,200,0,0,8,32
Africa,Saint Helena,2022,ago,3,0,0,8,32
Africa,Sao Tome and Principe,2022,ago,53,2,4,8,32
Africa,Senegal,2022,ago,712,0,0,8,32
Africa,Seychelles,2022,ago,652,1,0,8,32
Africa,Sierra Leone,2022,ago,13,1,8,8,32
Africa,Somalia,2022,ago,63,0,0,8,32
Africa,South Africa,2022,ago,6813,102,1,8,32
Africa,South Sudan,2022,ago,90,0,0,8,32
Africa,Sudan,2022,ago,222,4,2,8,32
Africa,Tanzania,2022,ago,1202,0,0,8,32
Africa,Togo,2022,ago,407,3,1,8,32
Africa,Tunisia,2022,ago,15169,193,1,8,32
Africa,Uganda,2022,ago,166,0,0,8,32
Africa,Zambia,2022,ago,3339,1,0,8,32
Africa,Zimbabwe,2022,ago,348,19,5,8,32
Asia,Afghanistan,2022,ago,7501,29,0,8,32
Asia,Armenia,2022,ago,9033,22,0,8,32
Asia,Azerbaijan,2022,ago,14599,57,0,8,32
Asia,Bahrain,2022,ago,12050,6,0,8,32
Asia,Bangladesh,2022,ago,6689,32,0,8,32
Asia,Bhutan,2022,ago,708,0,0,8,32
Asia,Brunei,2022,ago,14355,0,0,8,32
Asia,Cambodia,2022,ago,831,0,0,8,32
Asia,China,2022,ago,50500,7,0,8,32
Asia,Georgia,2022,ago,49464,30,0,8,32
Asia,Hong Kong,2022,ago,186809,187,0,8,32
Asia,India,2022,ago,400064,1515,0,8,32
Asia,Indonesia,2022,ago,151710,573,0,8,32
Asia,Iran,2022,ago,137935,1869,1,8,32
Asia,Iraq,2022,ago,13073,31,0,8,32
Asia,Israel,2022,ago,51361,244,0,8,32
Asia,Japan,2022,ago,6171466,7329,0,8,32
Asia,Jordan,2022,ago,25616,36,0,8,32
Asia,Kazakhstan,2022,ago,38669,19,0,8,32
Asia,Kuwait,2022,ago,3665,4,0,8,32
Asia,Kyrgyzstan,2022,ago,3031,0,0,8,32
Asia,Laos,2022,ago,2800,0,0,8,32
Asia,Lebanon,2022,ago,35607,95,0,8,32
Asia,Macao,2022,ago,2,0,0,8,32
Asia,Malaysia,2022,ago,102571,269,0,8,32
Asia,Maldives,2022,ago,554,1,0,8,32
Asia,Mongolia,2022,ago,35270,9,0,8,32
Asia,Myanmar,2022,ago,1129,4,0,8,32
Asia,Nepal,2022,ago,10750,34,0,8,32
Asia,North Korea,2022,ago,0,0,0,8,32
Asia,Oman,2022,ago,2109,0,0,8,32
Asia,Pakistan,2022,ago,14485,94,1,8,32
Asia,Palestine,2022,ago,20236,26,0,8,32
Asia,Philippines,2022,ago,103602,1087,1,8,32
Asia,Qatar,2022,ago,20740,0,0,8,32
Asia,Saudi Arabia,2022,ago,3789,44,1,8,32
Asia,Singapore,2022,ago,125188,92,0,8,32
Asia,South Korea,2022,ago,3507158,1808,0,8,32
Asia,Sri Lanka,2022,ago,4218,142,3,8,32
Asia,Syria,2022,ago,768,13,2,8,32
Asia,Taiwan,2022,ago,719844,987,0,8,32
Asia,Tajikistan,2022,ago,0,0,0,8,32
Asia,Thailand,2022,ago,60639,924,2,8,32
Asia,Timor,2022,ago,171,5,3,8,32
Asia,Turkey,2022,ago,782353,1059,0,8,32
Asia,United Arab Emirates,2022,ago,23834,6,0,8,32
Asia,Uzbekistan,2022,ago,708,0,0,8,32
Asia,Vietnam,2022,ago,73107,24,0,8,32
Asia,Yemen,2022,ago,49,4,8,8,32
Europe,Albania,2022,ago,17255,37,0,8,32
Europe,Andorra,2022,ago,519,1,0,8,32
Europe,Austria,2022,ago,181967,322,0,8,32
Europe,Belarus,2022,ago,0,0,0,8,32
Europe,Belgium,2022,ago,68060,288,0,8,32
Europe,Bosnia and Herzegovina,2022,ago,10874,197,2,8,32
Europe,Bulgaria,2022,ago,36222,226,1,8,32
Europe,Croatia,2022,ago,26919,389,1,8,32
Europe,Cyprus,2022,ago,13367,53,0,8,32
Europe,Czechia,2022,ago,78744,352,0,8,32
Europe,Denmark,2022,ago,43539,284,1,8,32
Europe,England,2022,ago,0,0,0,8,32
Europe,Estonia,2022,ago,11439,31,0,8,32
Europe,Faeroe Islands,2022,ago,0,0,0,8,32
Europe,Finland,2022,ago,87764,565,1,8,32
Europe,France,2022,ago,743053,2110,0,8,32
Europe,Germany,2022,ago,1357848,3549,0,8,32
Europe,Gibraltar,2022,ago,147,2,1,8,32
Europe,Greece,2022,ago,413404,1553,0,8,32
Europe,Hungary,2022,ago,83066,501,1,8,32
Europe,Iceland,2022,ago,2560,34,1,8,32
Europe,Ireland,2022,ago,12790,164,1,8,32
Europe,Isle of Man,2022,ago,312,2,1,8,32
Europe,Italy,2022,ago,827732,3509,0,8,32
Europe,Kosovo,2022,ago,17246,25,0,8,32
Europe,Latvia,2022,ago,37409,54,0,8,32
Europe,Liechtenstein,2022,ago,483,0,0,8,32
Europe,Lithuania,2022,ago,34905,81,0,8,32
Europe,Luxembourg,2022,ago,4575,14,0,8,32
Europe,Malta,2022,ago,1222,7,1,8,32
Europe,Moldova,2022,ago,42865,147,0,8,32
Europe,Monaco,2022,ago,320,0,0,8,32
Europe,Montenegro,2022,ago,16189,27,0,8,32
Europe,Netherlands,2022,ago,55082,108,0,8,32
Europe,North Macedonia,2022,ago,13332,119,1,8,32
Europe,Northern Ireland,2022,ago,0,0,0,8,32
Europe,Norway,2022,ago,4331,357,8,8,32
Europe,Poland,2022,ago,107220,523,0,8,32
Europe,Portugal,2022,ago,79528,263,0,8,32
Europe,Romania,2022,ago,155707,710,0,8,32
Europe,Russia,2022,ago,913861,1875,0,8,32
Europe,San Marino,2022,ago,580,0,0,8,32
Europe,Scotland,2022,ago,0,0,0,8,32
Europe,Serbia,2022,ago,160170,404,0,8,32
Europe,Slovakia,2022,ago,3229,13,0,8,32
Europe,Slovenia,2022,ago,43648,85,0,8,32
Europe,Spain,2022,ago,115951,1887,2,8,32
Europe,Sweden,2022,ago,24708,452,2,8,32
Europe,Switzerland,2022,ago,95752,83,0,8,32
Europe,Ukraine,2022,ago,34620,128,0,8,32
Europe,United Kingdom,2022,ago,217313,2250,1,8,32
Europe,Vatican,2022,ago,0,0,0,8,32
Europe,Wales,2022,ago,0,0,0,8,32
North America,Anguilla,2022,ago,257,1,0,8,32
North America,Antigua and Barbuda,2022,ago,201,1,0,8,32
North America,Aruba,2022,ago,768,3,0,8,32
North America,Bahamas,2022,ago,351,1,0,8,32
North America,Barbados,2022,ago,9034,49,1,8,32
North America,Belize,2022,ago,1191,0,0,8,32
North America,Bermuda,2022,ago,720,4,1,8,32
North America,Bonaire Sint Eustatius and Saba,2022,ago,396,1,0,8,32
North America,British Virgin Islands,2022,ago,160,1,1,8,32
North America,Canada,2022,ago,110085,1214,1,8,32
North America,Cayman Islands,2022,ago,1273,0,0,8,32
North America,Costa Rica,2022,ago,60341,136,0,8,32
North America,Cuba,2022,ago,2445,1,0,8,32
North America,Curacao,2022,ago,239,5,2,8,32
North America,Dominica,2022,ago,0,0,0,8,32
North America,Dominican Republic,2022,ago,10287,1,0,8,32
North America,El Salvador,2022,ago,10967,29,0,8,32
